word1	word2	label	label_idx
publicness	privateness	Antonym	0
lady	lower	Antonym	0
absence	existence	Antonym	0
explosion	implosion	Antonym	0
moonset	moonrise	Antonym	0
xanthous	melanous	Antonym	0
nonflammable	flammable	Antonym	0
inessential	extant	Antonym	0
sheep	wolf	Antonym	0
instructor	student	Antonym	0
quick on uptake	slow on uptake	Antonym	0
men	female	Antonym	0
enter	leave	Antonym	0
unmanliness	manliness	Antonym	0
lost	win gain	Antonym	0
fixation	movement	Antonym	0
hyponatremia	hypernatremia	Antonym	0
soft hand	hard hand	Antonym	0
big screen	small screen	Antonym	0
talk	silence	Antonym	0
brute	coward	Antonym	0
anopia	sight	Antonym	0
respect	irreverence	Antonym	0
pastor	congregation	Antonym	0
protrusion	indentation	Antonym	0
acerebral	cerebral	Antonym	0
modesty	impudence	Antonym	0
drive	reverse	Antonym	0
respect	contemn	Antonym	0
strong	fragile	Antonym	0
democracy	communism	Antonym	0
completion	termination	Antonym	0
blr	nlr	Antonym	0
boredom	fun	Antonym	0
done	incomplete	Antonym	0
ectophagous	endophagous	Antonym	0
anticlastic	synclastic	Antonym	0
dead	alive	Antonym	0
intramental	extramental	Antonym	0
beautify	uglify	Antonym	0
dad	mother	Antonym	0
automatic	stick	Antonym	0
forwardly	backwardly	Antonym	0
immutable	nonimmutable	Antonym	0
low road	high road	Antonym	0
quiet	shout	Antonym	0
miss	catch	Antonym	0
contrast radiography	plain radiography	Antonym	0
popularity	unpopularity	Antonym	0
southmost	northmost	Antonym	0
epidemic	endemic	Antonym	0
fallible	infallible	Antonym	0
feminize	masculise	Antonym	0
rain	sunshine	Antonym	0
dollar	coins	Antonym	0
disagree with	agree with	Antonym	0
unconstructive	constructive	Antonym	0
tax	spend	Antonym	0
fragile	durable	Antonym	0
progress	stop	Antonym	0
popular	unpopular	Antonym	0
strong reference	weak reference	Antonym	0
terminable	interminable	Antonym	0
composite number	prime number	Antonym	0
tonal	atonal	Antonym	0
largess	niggardliness	Antonym	0
far field	near field	Antonym	0
cause	effect	Antonym	0
baby	adult	Antonym	0
shakehand	penholder	Antonym	0
sexualize	desexualize	Antonym	0
supernaturalist	naturalist	Antonym	0
brainiac	dufus	Antonym	0
fitness	unfitness	Antonym	0
finger	toes	Antonym	0
homeothermic	poikilothermic	Antonym	0
heroic	cowardly	Antonym	0
social	antisocial	Antonym	0
lifestyler	dabbler	Antonym	0
counter attack	counter time	Antonym	0
near sighted	farsighted	Antonym	0
mother	daughter	Antonym	0
telic	atelic	Antonym	0
impassability	passability	Antonym	0
cover	underneath	Antonym	0
beauty	beast	Antonym	0
authoritarian	servile	Antonym	0
jocularly	seriously	Antonym	0
esteem	contemn	Antonym	0
country beam	traffic beam	Antonym	0
stick	free	Antonym	0
build	down	Antonym	0
faith	faithlessness	Antonym	0
procapitalist	anticapitalist	Antonym	0
charge	pay cash	Antonym	0
exergy	anergy	Antonym	0
sportsmanly	unsportsmanlike	Antonym	0
upstairs	downstairs	Antonym	0
off side	near side	Antonym	0
scalebound	scaling	Antonym	0
pacifist	bellicist	Antonym	0
unprincipled	principled	Antonym	0
brotherlike	unbrotherly	Antonym	0
unobscurable	obscurable	Antonym	0
dance	wall flower	Antonym	0
intaglio	relief printing	Antonym	0
hyposmia	hyperosmia	Antonym	0
unbecoming	befitting	Antonym	0
injudicious	judicious	Antonym	0
macroscopic	microscopic	Antonym	0
involuntary	voluntary	Antonym	0
capital letter	minuscule	Antonym	0
traps prn	nrarp	Antonym	0
listen	ignore	Antonym	0
sectarian	nonsectarian	Antonym	0
slow witted	clever	Antonym	0
discrete	continuous	Antonym	0
door	road	Antonym	0
fail	achieve	Antonym	0
fail	pass succeed	Antonym	0
prescription drug	over counter drug	Antonym	0
agreement	dispute	Antonym	0
leap	faith	Antonym	0
postnuptial	antenuptial	Antonym	0
equate	differentiate	Antonym	0
insertion	deletion	Antonym	0
nonnegative	negative	Antonym	0
cannot link	must link	Antonym	0
return ticket	one way ticket	Antonym	0
obligate	optional	Antonym	0
ordinary	unbelievable	Antonym	0
hyponecral	epinecral	Antonym	0
infiniteness	finitude	Antonym	0
redward	bluewards	Antonym	0
consumably	non consumably	Antonym	0
boy	girl	Antonym	0
half	whole	Antonym	0
nanny goat	billy goat	Antonym	0
trouble	being good	Antonym	0
band	orchestra	Antonym	0
anticyclogenesis	cyclogenesis	Antonym	0
own	have	Antonym	0
sdg	dsg	Antonym	0
dewikify	wikify	Antonym	0
descriptive	prescriptive	Antonym	0
away	at home	Antonym	0
exist	nonexistent	Antonym	0
unergative	transitive	Antonym	0
stage	audience	Antonym	0
blessing	malediction	Antonym	0
fapper	fapstronaut	Antonym	0
nonbreakable	breakable	Antonym	0
build	destroy	Antonym	0
separated	unified	Antonym	0
repulsor beam	tractor beam	Antonym	0
metal	nonmetal	Antonym	0
hypocapnia	hypercapnia	Antonym	0
sentimental	unsentimental	Antonym	0
ashamed	unashamed	Antonym	0
scream	silent	Antonym	0
giant	tiny	Antonym	0
homometallic	heterometallic	Antonym	0
innerness	outerness	Antonym	0
drop	hold onto	Antonym	0
motivate	demotivate	Antonym	0
paint	brush	Antonym	0
downforce	upforce	Antonym	0
return	going away	Antonym	0
exercise	couch potato	Antonym	0
organization	disorganized	Antonym	0
heterochelous	homochelous	Antonym	0
irreversibly	reversibly	Antonym	0
fine grained	coarse grained	Antonym	0
hot	chilled	Antonym	0
thermo	cryo	Antonym	0
specific	general	Antonym	0
balloon	popped	Antonym	0
untrue	faithful	Antonym	0
reduction	oxidation	Antonym	0
unpulverizable	pulverizable	Antonym	0
add	take away	Antonym	0
hope	fear	Antonym	0
priori	posteriori	Antonym	0
hurtable	unhurtable	Antonym	0
band	drums	Antonym	0
digestible	indigestible	Antonym	0
profeminism	antifeminism	Antonym	0
dawn	dusk	Antonym	0
heterosocial	homosocial	Antonym	0
secular	regular	Antonym	0
fit	flabby	Antonym	0
terminate	continue	Antonym	0
enchanted	disenchanted	Antonym	0
hyperbaric	hypobaric	Antonym	0
toxify	detoxify	Antonym	0
hater	lover	Antonym	0
rapist	rapee	Antonym	0
affluent	indigent	Antonym	0
deathday	birthday	Antonym	0
realis mood	irrealis mood	Antonym	0
manhandle	womanhandle	Antonym	0
ruin	new construction	Antonym	0
feckless	purposeful	Antonym	0
ailurophilic	ailurophobic	Antonym	0
cover	reveal	Antonym	0
emasculate	empower	Antonym	0
significant	insignificant	Antonym	0
mate	demate	Antonym	0
nonweak	weak	Antonym	0
smile	rainbow	Antonym	0
prokaryotic	eukaryotic	Antonym	0
distinguishable	confusable	Antonym	0
ruck	scrummage	Antonym	0
seed	plant	Antonym	0
builder	destroyer	Antonym	0
elbow	knee	Antonym	0
actual	fake simulated	Antonym	0
current	still	Antonym	0
alienable	inalienable	Antonym	0
prostrate	climbing	Antonym	0
children	grown	Antonym	0
satisfy	disappoint	Antonym	0
necessary	useless	Antonym	0
humiliation	honor	Antonym	0
sensationalism	antisensationalism	Antonym	0
head	base	Antonym	0
holococcolithophore	heterococcolithophore	Antonym	0
janegirl	tomboy	Antonym	0
talk	listening	Antonym	0
indescribable	describable	Antonym	0
valuable	worthless	Antonym	0
elevate	drop	Antonym	0
underbuild	overbuild	Antonym	0
conservation	spending	Antonym	0
hazard	safe	Antonym	0
noncombustibility	combustibility	Antonym	0
positive logic	negative logic	Antonym	0
calmness	anxiousness	Antonym	0
female to male	male to female	Antonym	0
phaneranthous	aphananthous	Antonym	0
sensible	insensible	Antonym	0
appointive	elective	Antonym	0
cut	joining	Antonym	0
falsehood	truth hood	Antonym	0
unevenly	equally	Antonym	0
crawl	walk	Antonym	0
service	capital	Antonym	0
adopt	biological	Antonym	0
paper	scissors	Antonym	0
imprecision	precision	Antonym	0
low tech	hi tech	Antonym	0
iron	nonmagnetic	Antonym	0
overawe	underwhelm	Antonym	0
any	specific one	Antonym	0
iron	wrinkle	Antonym	0
undermine	undergird	Antonym	0
conjunct	disjunct	Antonym	0
self shifting transmission	manual transmission	Antonym	0
defined contributions	final salary	Antonym	0
overmanage	undermanage	Antonym	0
sea	lake	Antonym	0
much	bit	Antonym	0
multilingual	unilingual	Antonym	0
same sex	mixed	Antonym	0
dance	sitting still	Antonym	0
waste	use all	Antonym	0
uncorrelated	correlated	Antonym	0
forward	backward	Antonym	0
bad	first rate	Antonym	0
safe	in danger	Antonym	0
outflux	influx	Antonym	0
plus	bad	Antonym	0
xenophobia	xenophilia	Antonym	0
orange	apple	Antonym	0
specialise	generalize	Antonym	0
river	lake	Antonym	0
anglophobia	anglophilia	Antonym	0
unifiable	divisible	Antonym	0
effeminate	uneffeminate	Antonym	0
back office	front office	Antonym	0
beatable	unbeatable	Antonym	0
generalise	specialize	Antonym	0
prepausal	postpausal	Antonym	0
timeless	aged	Antonym	0
seaweed	plant	Antonym	0
cruel	kind	Antonym	0
uncanny	canny	Antonym	0
salt	sweet	Antonym	0
foregoing	subsequent	Antonym	0
kinkster	normophile	Antonym	0
class	brow	Antonym	0
union	confederacy	Antonym	0
come	stay	Antonym	0
afternoon	morning	Antonym	0
classify	declassify	Antonym	0
lissencephalic	gyrencephalic	Antonym	0
clear	obscured	Antonym	0
landscape	life	Antonym	0
far	away	Antonym	0
rear wheel drive	front wheel drive	Antonym	0
meronymy	holonymy	Antonym	0
surprise	already knew	Antonym	0
persona non grata	persona grata	Antonym	0
inclusivism	exclusivism	Antonym	0
beat around bush	get to point	Antonym	0
infranatant	supernatant	Antonym	0
exonym	endonym	Antonym	0
badder	gooder	Antonym	0
person	many people	Antonym	0
turn	driving	Antonym	0
bottom most	topmost	Antonym	0
talk good game	walk talk	Antonym	0
rap	singing	Antonym	0
author	plagiarist	Antonym	0
alkaline	acidic	Antonym	0
symptom	cause	Antonym	0
power	weakness	Antonym	0
evening	dawn	Antonym	0
maghreb	levant	Antonym	0
sedentary	active	Antonym	0
casual	ceremonial	Antonym	0
ungrafted	grafted	Antonym	0
jocularly	straight lacedly	Antonym	0
diamond	coal	Antonym	0
member	outsider	Antonym	0
follow	behind	Antonym	0
differentiate	equate	Antonym	0
hot	lifeless	Antonym	0
without	within	Antonym	0
ungenuine	true	Antonym	0
hedonist	hedonophobe	Antonym	0
technopositivist	technoskeptic	Antonym	0
revivable	irrevivable	Antonym	0
sub in	sub out	Antonym	0
creational	noncreationary	Antonym	0
opportune	inopportune	Antonym	0
unitary	federalist	Antonym	0
available	unavailable	Antonym	0
anacrogynous	acrogynous	Antonym	0
gun	people	Antonym	0
sand	rock	Antonym	0
time	era	Antonym	0
static binding	dynamic binding	Antonym	0
rise	below	Antonym	0
sweeten	sour	Antonym	0
wool	nylon	Antonym	0
sound	light	Antonym	0
bellicose	pacific	Antonym	0
pride	humility	Antonym	0
respectful	disrespectful	Antonym	0
intra	extra	Antonym	0
leader	follower	Antonym	0
tighten purse strings	loosen purse strings	Antonym	0
light	extinguish	Antonym	0
fire	ice	Antonym	0
regret	satisfaction	Antonym	0
contrite	attrite	Antonym	0
step	run	Antonym	0
change	remain	Antonym	0
blind	see	Antonym	0
right winger	left winger	Antonym	0
polysemy	monosemy	Antonym	0
flea	ticks	Antonym	0
windowed	full screen	Antonym	0
produce	deli	Antonym	0
him	i spelt	Antonym	0
in winter	outwinter	Antonym	0
respectful	disdainful	Antonym	0
exfiltration	infiltration	Antonym	0
rice chaser	potato chaser	Antonym	0
clear	obscure	Antonym	0
infra	ultra	Antonym	0
full	close fitting	Antonym	0
intrasubunit	intersubunit	Antonym	0
band	guitar	Antonym	0
observe	ignore	Antonym	0
selfishly	unselfishly	Antonym	0
depart	live	Antonym	0
plain	mountain	Antonym	0
destroy	rebuild	Antonym	0
abstract verb	concrete verb	Antonym	0
part	whole	Antonym	0
obtuse	clear	Antonym	0
anabasis	catabasis	Antonym	0
short sighted	hyperopic	Antonym	0
underfill	overfill	Antonym	0
auspicious	inauspicious	Antonym	0
surprise	about	Antonym	0
deindustrialization	industrialization	Antonym	0
voiced	voiceless	Antonym	0
fact	fiction	Antonym	0
punctiliar	durative	Antonym	0
forward	back	Antonym	0
create	annihilate	Antonym	0
children	people	Antonym	0
lady	class	Antonym	0
variant	invariant	Antonym	0
thick	brainy	Antonym	0
unfulfillment	execution	Antonym	0
senza sordino	con sordino	Antonym	0
i know	i don't know	Antonym	0
princess	son	Antonym	0
need	unnecessary	Antonym	0
duty	duty free	Antonym	0
stick	loose	Antonym	0
condemned	blessed	Antonym	0
blissless	blissful	Antonym	0
leptosome	eurysome	Antonym	0
lumination	darkening	Antonym	0
coast	land	Antonym	0
wash	dry	Antonym	0
uninspirable	inspirable	Antonym	0
latter	former	Antonym	0
holy	common	Antonym	0
overrepresent	underrepresent	Antonym	0
lungo	corto	Antonym	0
albinism	melanism	Antonym	0
neuropathic	nonneuropathic	Antonym	0
clothes	naked	Antonym	0
famous	notorious	Antonym	0
morning	time	Antonym	0
vicinally	geminally	Antonym	0
underconfident	overconfident	Antonym	0
scramble	sortie	Antonym	0
consequentiality	inconsequentiality	Antonym	0
live	blank	Antonym	0
unmistakable	mistakable	Antonym	0
fresh	rotten ripe	Antonym	0
entropy	exergy	Antonym	0
describability	undescribableness	Antonym	0
prosperity	poverty	Antonym	0
nonmodern	modern	Antonym	0
glass	lenses	Antonym	0
innocuous	harmful	Antonym	0
earthperson	alien	Antonym	0
in front of	behind	Antonym	0
ground	sky	Antonym	0
incontinent	restrained	Antonym	0
in shape	out of shape	Antonym	0
hypothermia	hyperthermia	Antonym	0
imprudent	reasonable	Antonym	0
subscript	superscript	Antonym	0
pluri	uni	Antonym	0
new fashioned	old fashioned	Antonym	0
on defensive	on attack	Antonym	0
undersleep	oversleep	Antonym	0
city	farm	Antonym	0
uphill	downhill	Antonym	0
briticism	americanism	Antonym	0
vironegative	viropositive	Antonym	0
megalography	rhopography	Antonym	0
brat	well	Antonym	0
international airport	domestic airport	Antonym	0
irresolvableness	resolvableness	Antonym	0
untranslatable	translatable	Antonym	0
yeasay	naysay	Antonym	0
right wing	liberal	Antonym	0
pony	big	Antonym	0
redeemed	unredeemed	Antonym	0
excessive	deficient	Antonym	0
hospitableness	unhospitableness	Antonym	0
favorable	unhelpful	Antonym	0
climb	descend	Antonym	0
create	imitate	Antonym	0
ingenuine	natural	Antonym	0
inapparent	apparent	Antonym	0
close	far away	Antonym	0
slow	rapid	Antonym	0
uncontrollably	controllably	Antonym	0
sail	motorboat	Antonym	0
filling	tooth	Antonym	0
inflow	outflux	Antonym	0
important	unimportant	Antonym	0
certain	uncertain	Antonym	0
arrogate	renounce	Antonym	0
egg	sperm	Antonym	0
luckily	unfortunately	Antonym	0
dyslogy	eulogy	Antonym	0
shake	steady	Antonym	0
biconvex	biconcave	Antonym	0
have all	lack all	Antonym	0
hot	cold	Antonym	0
distaff	male	Antonym	0
exo	endo	Antonym	0
negative edge triggered	positive edge triggered	Antonym	0
knot	loosen	Antonym	0
much	none	Antonym	0
anadromous	catadromous	Antonym	0
left handed	right handed	Antonym	0
horror	calm	Antonym	0
captain	deck	Antonym	0
even	odd	Antonym	0
unsuddenly	suddenly	Antonym	0
backhand	palm	Antonym	0
same sex	mixed sex	Antonym	0
progress	regression	Antonym	0
hyperammonemia	hypoammonemia	Antonym	0
discrete	multiplexed	Antonym	0
lesbophobe	lesbophile	Antonym	0
put	take	Antonym	0
calcifuge	calciphyte	Antonym	0
divorce	marriage	Antonym	0
lefty	righty	Antonym	0
unobjectionable	objectionable	Antonym	0
expert	inexpert	Antonym	0
unsurprisedly	surprisedly	Antonym	0
despondent	hopeful	Antonym	0
on premises	off premises	Antonym	0
all	nothing	Antonym	0
heterophily	homophily	Antonym	0
spit it out	beat around bush	Antonym	0
underwater	overwater	Antonym	0
in time	late	Antonym	0
felsic	mafic	Antonym	0
resilient	brittle	Antonym	0
enzyme inhibiting medication	enzyme inducing medication	Antonym	0
noseride	tailride	Antonym	0
extramental	intramental	Antonym	0
supervised	unsupervised	Antonym	0
eupepsia	indigestion	Antonym	0
ill formedness	well formedness	Antonym	0
liquidogenous	gasogenous	Antonym	0
ungenuine	genuine	Antonym	0
completion	incompletion	Antonym	0
prime number	composite number	Antonym	0
more and more	fewer and fewer	Antonym	0
duplicatable	unduplicatable	Antonym	0
betterness	worseness	Antonym	0
fear	brave	Antonym	0
exhume	bury	Antonym	0
perishable	imperishable	Antonym	0
enzootic	epizootic	Antonym	0
pleasing	unpleasant	Antonym	0
non negative	negative	Antonym	0
upstroke	downstroke	Antonym	0
untreatability	treatability	Antonym	0
underperceive	overperceive	Antonym	0
former	latter	Antonym	0
monogamy	polygamy	Antonym	0
join	split	Antonym	0
altruist	egoist	Antonym	0
keep	get rid	Antonym	0
disagreeable	agreeable	Antonym	0
non creational	creational	Antonym	0
applied mathematics	pure mathematics	Antonym	0
continental philosophy	analytic philosophy	Antonym	0
declinable	undeclinable	Antonym	0
senpai	kohai	Antonym	0
must	should not	Antonym	0
peace	fighting	Antonym	0
book	magazine	Antonym	0
fatness	leanness	Antonym	0
enthusiastically	unenthusiastically	Antonym	0
incel	volcel	Antonym	0
shakable	unshakable	Antonym	0
honest	sob	Antonym	0
white meat	dark meat	Antonym	0
positiveness	negativeness	Antonym	0
neck	chin	Antonym	0
castle	hovel	Antonym	0
actual	pretend	Antonym	0
hyperglycemia	hypoglycemia	Antonym	0
heterodiegetic	homodiegetic	Antonym	0
lie	truth	Antonym	0
polymerization	depolymerization	Antonym	0
fainthearted	steadfast	Antonym	0
exodic	esodic	Antonym	0
weak declension	strong declension	Antonym	0
round lot	odd lot	Antonym	0
lack	having	Antonym	0
seaweed	sea	Antonym	0
arrogate	abdicate	Antonym	0
come	go away	Antonym	0
able	cane	Antonym	0
saucer	cup	Antonym	0
visibility	invisibility	Antonym	0
error	rightness	Antonym	0
control	out of	Antonym	0
flawless	damaged	Antonym	0
deciduous	evergreen	Antonym	0
good form	bad form	Antonym	0
unlimited	finite	Antonym	0
sex chromosome	autosome	Antonym	0
invisibility	visibility	Antonym	0
worst off	best off	Antonym	0
sandy	rocky	Antonym	0
dystocia	eutocia	Antonym	0
grave	serious	Antonym	0
stereophonic	monophonic	Antonym	0
compile time	runtime	Antonym	0
narcissistic	nonnarcissistic	Antonym	0
reality	fiction	Antonym	0
compact	out	Antonym	0
grace	clumsy	Antonym	0
here	away	Antonym	0
men	adult girls	Antonym	0
knowledgeable	unknowledgeable	Antonym	0
destructive	productive	Antonym	0
talk out	talk into	Antonym	0
inauthenticity	authenticity	Antonym	0
lift	putting down	Antonym	0
homolingual	heterolingual	Antonym	0
cover	leave	Antonym	0
lower	upper	Antonym	0
help	stranded	Antonym	0
wmv	mpeg	Antonym	0
undecidable	decidable	Antonym	0
homodyne	heterodyne	Antonym	0
imprudent	prudent	Antonym	0
edible	inedible	Antonym	0
bespectacled	unspectacled	Antonym	0
atheophobic	theophobic	Antonym	0
megaloblast	normoblast	Antonym	0
tang	dullness	Antonym	0
run	stand	Antonym	0
harmlessness	harmfulness	Antonym	0
master	mistress	Antonym	0
busy	bored	Antonym	0
keep	rid	Antonym	0
give	resist	Antonym	0
draw	paint	Antonym	0
pindownable	unpindownable	Antonym	0
means to end	end in itself	Antonym	0
laconic	bombastic	Antonym	0
veracious	false	Antonym	0
mass	volume	Antonym	0
fear	calmness	Antonym	0
dark	light	Antonym	0
calm	anxious	Antonym	0
yassuh	nosuh	Antonym	0
hyperosmia	hyposmia	Antonym	0
trust	wantrust	Antonym	0
tax	subsidy	Antonym	0
philogynist	philandrist	Antonym	0
reduce	grow	Antonym	0
room	kitchen	Antonym	0
hypophase	epiphase	Antonym	0
mendacious	truthful	Antonym	0
altruistic	selfish	Antonym	0
chillax	riled	Antonym	0
squirrel	chipmunk	Antonym	0
rugged	smooth	Antonym	0
appeasable	inappeasable	Antonym	0
inverted pentagram	pentagram	Antonym	0
utility	inutility	Antonym	0
metalled	unmetalled	Antonym	0
prosecutor	defense	Antonym	0
